Order_Id,Sales,Revenue,Profit,Customer_Id,Customer_Full_Name,Date,Product_Name,Product_Category,Country,City,Taxes,Price,Coast_of_Product,Disscounts,Shipping_Cost,Payment_Method,Sales_Channel,SalesPerson,Currency
11528,4,4406.974,735.554,2991,Maria Silva,9/13/2024,Tablet,Electronic,USA,New York,735.35,1159.73,731.98,0.05,8.15,PayPal,Partner,Unknown,USD
11529,4,4199.442,1177.822,2098,Ali Kowalski,1/3/2023,Keyboard,Electronic,France,Paris,498.2,1235.13,620.33,0.15,42.1,Credit Card,Online,S. Rossi,USD
11530,6,6810.912,1771.042,1254,Leo Khan,1/22/2024,Keyboard,Tech,USA,New York,359.3,1261.28,774.78,0.1,31.89,Credit Card,Online,K. Haddad,EUR
11531,6,412.86,-17.74,2726,Luis Khan,10/25/2023,Mouse,Gadgets,Morocco,Casablanca,72.16,68.81,56.83,0,17.46,Credit Card,Retail,Unknown,EUR
11532,6,2417.706,1204.096,1899,Sofia Benali,10/3/2024,Keyboard,Electronic,Morocco,Casablanca,0,474.06,198.17,0.15,24.59,Credit Card,Direct,Unknown,USD
11533,4,3136.716,-255.234,1256,Fatima Benali,6/12/2024,Keyboard,Electronic,France,Paris,271.04,871.31,777.76,0.1,9.87,Credit Card,Retail,M. Lopez,EUR
11534,1,1410.11,524.61,2576,Luis Khan,2/3/2024,Phone,Electronic,Germany,Berlin,275.86,1410.11,565.41,0,44.23,Cash,Partner,S. Rossi,USD
11535,3,2962.392,773.862,1354,Ahmed Ibrahim,8/6/2024,Laptop,Gadgets,UAE,Dubai,586.27,1234.33,521.32,0.2,38.3,Crypto,Retail,K. Haddad,MAD
11536,3,1138.347,354.437,1209,Sara Garcia,10/23/2023,Headphone,Electronic,USA,New York,148,421.61,207.69,0.1,12.84,PayPal,Partner,Unknown,USD
11537,4,2442.72,238.32,1392,John Kowalski,4/5/2025,Tablet,Tech,Germany,Berlin,454.1,610.68,432.18,0,21.58,Credit Card,Partner,Unknown,MAD
11538,1,699.2865,-48.7635,1967,Nora Chen,3/10/2025,Tablet,Tech,UAE,Dubai,102.84,822.69,645.15,0.15,0.06,Crypto,Partner,M. Lopez,MAD
11539,1,374.5185,58.3685,2288,Sara Dubois,6/25/2024,Tablet,Gadgets,Morocco,Casablanca,20.87,394.23,259.68,0.05,35.6,Bank Transfer,Partner,M. Lopez,EUR
11540,4,5004.396,27.436,2869,Sofia Silva,7/20/2023,Mouse,Tech,France,Paris,948.6,1390.11,1004.59,0.1,10,Credit Card,Online,L. Martin,USD
11541,4,2841.04,761.04,2014,Noah Chen,10/8/2024,Keyboard,Electronic,USA,New York,478.58,710.26,392.54,0,31.26,Credit Card,Online,S. Rossi,EUR
11542,4,164.502,10.482,2562,Fatima Rossi,10/1/2024,Phone,Tech,USA,New York,14.44,43.29,22.93,0.05,47.86,Credit Card,Online,L. Martin,USD
11543,7,7660.9995,3512.3795,2251,Nora Haddad,3/20/2023,Tablet,Tech,France,Paris,801.81,1152.03,473.57,0.05,31.82,Credit Card,Direct,Unknown,MAD
11544,2,2334.672,191.742,2458,Leo Haddad,6/13/2024,Mouse,Gadgets,Morocco,Casablanca,459.93,1297.04,827.13,0.1,28.74,Credit Card,Retail,L. Martin,USD
11545,1,987.088,59.258,1617,Mariam Lopez,10/5/2023,Laptop,Electronic,USA,New York,73.42,1161.28,848.47,0.15,5.94,Credit Card,Retail,Unknown,USD
11546,6,1498.86,25.91,2055,Lucas Dubois,12/2/2023,Tablet,Electronic,USA,New York,239,249.81,198.5,0,42.95,Credit Card,Partner,A. Johnson,EUR
11547,2,1062.398,-135.352,2396,Youssef Benali,3/22/2023,Keyboard,Gadgets,Germany,Berlin,179.01,624.94,507.25,0.15,4.24,PayPal,Online,M. Lopez,USD
11548,7,6263.74,924.52,2780,Mariam Lopez,10/13/2024,Monitor,Electronic,Germany,Berlin,1227.28,894.82,583.32,0,28.7,Credit Card,Online,A. Johnson,USD
11549,7,9478.8435,-128.0165,1876,Noah Garcia,9/22/2024,Laptop,Tech,USA,New York,1270.93,1425.39,1189.74,0.05,7.75,Credit Card,Online,A. Johnson,MAD
11550,5,2390.2425,-23.8275,2126,Noah Silva,5/3/2024,Tablet,Tech,Spain,Madrid,470.28,562.41,382.32,0.15,32.19,Credit Card,Direct,L. Martin,USD
11551,5,1405.26,-74.07,1529,Luis Silva,4/4/2025,Mouse,Tech,Germany,Berlin,130.56,312.28,267.12,0.1,13.17,Credit Card,Online,S. Rossi,USD
11552,6,5440.02,2386.34,2482,Nora Kowalski,3/11/2025,Laptop,Electronic,USA,New York,613.4,906.67,402.98,0,22.4,Crypto,Online,Unknown,USD
11553,2,1392.592,279.082,1690,Mariam Lopez,8/14/2024,Laptop,Electronic,Germany,Berlin,115.01,870.37,490,0.2,18.5,Cash,Direct,Unknown,USD
11554,7,6774.6,2025.65,2975,Mariam Lopez,2/24/2025,Headphone,Electronic,Morocco,Casablanca,542.32,1209.75,595.22,0.2,40.09,Bank Transfer,Direct,K. Haddad,USD
11555,2,2089.658,772.268,2817,Noah Chen,6/23/2024,Laptop,Electronic,Morocco,Casablanca,284.18,1099.82,495.05,0.05,43.11,Credit Card,Direct,K. Haddad,EUR
11556,5,243.9,40.53,1121,Maria Ibrahim,7/4/2023,Smartphone,Electronic,UAE,Dubai,27.24,54.2,31.79,0.1,17.18,Crypto,Retail,S. Rossi,USD
11557,3,3239.8515,1708.3615,1790,Sofia Haddad,9/30/2023,Mouse,Tech,Germany,Berlin,0,1270.53,508.37,0.15,6.38,Crypto,Online,Unknown,USD
11558,3,1830.594,195.614,1014,Nora Khan,1/5/2024,Tablet,Tech,Germany,Berlin,149.75,717.88,490,0.15,15.23,Crypto,Online,S. Rossi,USD
11559,5,5229.84,-152.52,1858,Sara Silva,8/15/2023,Headphone,Electronic,Morocco,Casablanca,761.16,1307.46,918.45,0.2,28.95,Bank Transfer,Retail,Unknown,MAD
11560,2,2548.759,-356.441,1160,John Rahmani,5/20/2025,Laptop,Electronic,Germany,Berlin,442.17,1499.27,1225.83,0.15,11.37,Bank Transfer,Direct,Unknown,USD
11561,7,-9509.101,-16639.011,1556,Sara Chen,3/21/2023,Laptop,Electronic,USA,New York,1149.83,-1429.94,848.05,0.05,43.73,Credit Card,Partner,M. Lopez,EUR
11562,5,4343.9675,1501.4875,2939,Maria Khan,12/1/2023,Mouse,Electronic,Morocco,Casablanca,268.61,1022.11,510.5,0.15,21.37,Credit Card,Online,A. Johnson,MAD
11563,4,1593.34,-608.86,2117,Lucas Kowalski,2/14/2024,Keyboard,Tech,USA,New York,215.69,419.3,490,0.05,26.51,PayPal,Partner,L. Martin,USD
11564,2,666.298,182.378,1201,Fatima Khan,3/20/2024,Keyboard,Electronic,UAE,Dubai,65.14,391.94,189.35,0.15,40.08,Credit Card,Retail,Unknown,EUR
11565,1,366.36,51.45,2865,Mariam Ibrahim,3/7/2023,Keyboard,Tech,Morocco,Casablanca,60.63,366.36,254.27,0,0.01,Credit Card,Direct,A. Johnson,USD
11566,4,3256.144,126.674,2860,Youssef Khan,9/17/2024,Smartphone,Tech,Spain,Madrid,528.94,856.88,649.3,0.05,3.33,Credit Card,Online,K. Haddad,USD
11567,3,3752.31,477.63,2939,Ahmed Silva,12/20/2023,Laptop,Electronic,Spain,Madrid,0,1250.77,1083.47,0,24.27,Cash,Online,Unknown,EUR
11568,5,2705.445,282.605,1851,Fatima Rahmani,2/27/2024,Keyboard,Tech,Germany,Berlin,278.89,601.21,425.67,0.1,15.6,PayPal,Online,L. Martin,MAD
11569,7,9013.347,1070.357,2517,Luis Ibrahim,7/12/2024,Mouse,Electronic,Germany,Berlin,889.8,1430.69,1007.36,0.1,1.67,Cash,Partner,L. Martin,USD
11570,6,827.22,113.43,1028,Noah Dubois,6/10/2025,Laptop,Tech,Spain,Madrid,99.82,137.87,95.37,0,41.75,Bank Transfer,Online,K. Haddad,USD
11571,6,6471.888,-1197.072,1294,Maria Benali,7/2/2023,Tablet,Gadgets,Spain,Madrid,566.53,1348.31,1177.55,0.2,37.13,Credit Card,Online,L. Martin,MAD
11572,2,505.278,-32.742,2517,Lucas Dubois,11/25/2023,Headphone,Tech,Germany,Berlin,96.01,280.71,197.52,0.1,46.97,PayPal,Online,L. Martin,MAD
11573,3,3102.732,-92.468,1464,Fatima Lopez,3/31/2024,Monitor,Electronic,USA,New York,482.56,1149.16,896.05,0.1,24.49,Crypto,Online,K. Haddad,EUR
11574,2,1223.6,512.51,2629,Sofia Rossi,1/29/2024,Headphone,Gadgets,USA,New York,79.68,764.75,311.28,0.2,8.85,Credit Card,Retail,K. Haddad,EUR
11575,7,9082.3705,4695.6905,1911,Mariam Haddad,12/27/2023,Keyboard,Tech,Germany,Berlin,500.84,1365.77,551.92,0.05,22.4,Crypto,Direct,Unknown,EUR
11576,5,6706.7,957.43,1922,Ahmed Kowalski,4/11/2025,Tablet,Tech,Morocco,Casablanca,843.01,1341.34,975.09,0,30.81,Credit Card,Direct,M. Lopez,EUR
11577,1,1151.904,313.174,2309,Ahmed Garcia,1/18/2025,Headphone,Electronic,Morocco,Casablanca,107.96,1439.88,725.78,0.2,4.99,Credit Card,Partner,M. Lopez,EUR
11578,5,7077.3575,3033.0575,1554,Fatima Kowalski,11/29/2024,Phone,Gadgets,USA,New York,1015.42,1489.97,604.61,0.05,5.83,Credit Card,Retail,A. Johnson,USD
11579,5,90.95,-31.48,2100,Fatima Benali,4/12/2024,Headphone,Gadgets,France,Paris,16.73,21.4,16.66,0.15,22.4,Credit Card,Online,M. Lopez,MAD
11580,3,3461.829,538.529,1620,Youssef Ibrahim,9/29/2024,Keyboard,Tech,Morocco,Casablanca,420.85,1357.58,821.23,0.15,38.76,PayPal,Online,Unknown,USD
11581,2,2610.296,616.786,2844,Luis Chen,11/2/2023,Mouse,Tech,France,Paris,145.29,1373.84,918.36,0.05,11.5,Crypto,Partner,S. Rossi,USD
11582,7,4106.095,876.745,1577,Fatima Rossi,3/25/2025,Laptop,Electronic,Germany,Berlin,668.57,690.1,359.98,0.15,40.92,Credit Card,Partner,S. Rossi,USD
11583,5,5163.3675,792.9375,1438,Mariam Rossi,1/12/2025,Keyboard,Tech,Spain,Madrid,0,1214.91,872.06,0.15,10.13,Crypto,Online,S. Rossi,USD
11584,3,2496.2295,726.6595,1408,Ahmed Benali,4/7/2025,Laptop,Electronic,USA,New York,345.14,875.87,463.88,0.05,32.79,Bank Transfer,Partner,Unknown,USD
11585,7,8085.35,2226.76,2906,Maria Silva,4/9/2024,Headphone,Gadgets,Morocco,Casablanca,909.7,1155.05,702.34,0,32.51,Crypto,Online,Unknown,MAD
11586,7,1812.3,729.52,1179,Ahmed Kowalski,4/7/2023,Headphone,Electronic,USA,New York,0,258.9,151.71,0,20.81,PayPal,Retail,L. Martin,EUR
11587,7,7607.67,2634.87,1534,Ali Khan,4/8/2023,Keyboard,Gadgets,USA,New York,987.76,1086.81,565.8,0,24.44,Cash,Online,A. Johnson,USD
11588,7,3093.286,-79.244,2698,Lucas Garcia,8/1/2024,Headphone,Electronic,Morocco,Casablanca,405.96,519.88,390.7,0.15,31.67,Credit Card,Partner,Unknown,MAD
11589,6,2208.924,832.294,2345,Leo Chen,3/17/2025,Smartphone,Tech,Spain,Madrid,317.54,409.06,170.94,0.1,33.45,PayPal,Retail,Unknown,EUR
11590,6,7015.407,-656.733,2888,Sara Dubois,4/8/2024,Keyboard,Tech,USA,New York,372.35,1375.57,1209.21,0.15,44.53,Credit Card,Retail,K. Haddad,MAD
11591,3,364.7715,-45.1085,2253,Ahmed Khan,5/3/2024,Laptop,Tech,Morocco,Casablanca,64.57,127.99,103.74,0.05,34.09,Credit Card,Retail,Unknown,USD
11592,7,1886.9235,719.0435,2003,Youssef Rossi,9/17/2023,Phone,Gadgets,France,Paris,129.25,317.13,143.91,0.15,31.26,Credit Card,Online,Unknown,MAD
11593,4,3892.72,1713.9,1135,Leo Chen,7/2/2023,Keyboard,Tech,USA,New York,362.79,1024.4,443.16,0.05,43.39,Bank Transfer,Direct,Unknown,USD
11594,5,4015.7825,-494.1775,2143,Leo Haddad,10/8/2023,Headphone,Electronic,Germany,Berlin,735.81,944.89,746.38,0.15,42.25,Cash,Retail,A. Johnson,MAD
11595,5,5674.8975,1488.7775,1027,Ahmed Chen,4/13/2024,Smartphone,Electronic,Morocco,Casablanca,700.79,1335.27,694.49,0.15,12.88,PayPal,Online,A. Johnson,USD
11596,6,2178.3,304.62,2489,Ali Rahmani,10/13/2024,Smartphone,Electronic,USA,New York,0,363.05,308.85,0,20.58,Credit Card,Online,Unknown,USD
11597,6,7012.041,2374.271,1833,Luis Haddad,7/29/2024,Tablet,Tech,France,Paris,776.17,1374.91,636.32,0.15,43.68,Crypto,Direct,S. Rossi,USD
11598,1,787.96,374.63,2117,Lucas Dubois,12/19/2024,Tablet,Electronic,France,Paris,0,787.96,370.31,0,43.02,Cash,Online,S. Rossi,EUR
11599,7,7639.0545,1521.3045,2062,Youssef Smith,4/2/2024,Laptop,Electronic,Morocco,Casablanca,1160.35,1148.73,705,0.05,22.4,Cash,Retail,K. Haddad,USD
11600,4,1328.244,-89.466,1046,Nora Khan,2/5/2023,Headphone,Tech,Spain,Madrid,95.8,390.66,330.31,0.15,0.67,Crypto,Online,L. Martin,USD
11601,1,221.63,28.37,2543,Youssef Ibrahim,3/26/2025,Laptop,Tech,Germany,Berlin,11.7,221.63,158.51,0,23.05,PayPal,Partner,S. Rossi,MAD
11602,4,3894.48,145.87,2841,Mariam Garcia,3/10/2024,Headphone,Gadgets,France,Paris,337.75,1081.8,845.24,0.1,29.9,Credit Card,Online,L. Martin,USD
11603,4,4350.776,835.656,1138,Emma Garcia,4/27/2025,Tablet,Tech,Germany,Berlin,351.44,1279.64,785.32,0.15,22.4,Bank Transfer,Online,S. Rossi,EUR
11604,7,6532.862,332.342,2445,Nora Dubois,10/30/2023,Tablet,Gadgets,USA,New York,1283.04,1097.96,701.65,0.15,5.93,Bank Transfer,Partner,K. Haddad,EUR
11605,2,2141.472,-570.338,1740,Youssef Khan,5/1/2025,Laptop,Tech,France,Paris,307.04,1338.42,1188.84,0.2,27.09,Cash,Online,S. Rossi,MAD
11606,2,722.464,91.844,2708,Fatima Benali,2/14/2025,Keyboard,Gadgets,Morocco,Casablanca,140.7,451.54,244.5,0.2,0.92,Bank Transfer,Partner,K. Haddad,USD
11607,5,3420.0475,477.4075,2131,Ali Silva,10/3/2023,Tablet,Gadgets,France,Paris,270.39,720.01,529.97,0.05,22.4,Cash,Online,M. Lopez,EUR
11608,4,2111.544,229.134,1443,Lucas Silva,3/23/2025,Mouse,Electronic,Germany,Berlin,248.66,586.54,407.39,0.1,4.19,Credit Card,Retail,K. Haddad,EUR
11609,5,2305.62,-402.7,1617,Fatima Smith,3/22/2025,Mouse,Gadgets,Morocco,Casablanca,241.5,512.36,490,0.1,16.82,Bank Transfer,Retail,Unknown,USD
11610,3,1057.536,-255.474,1154,Leo Haddad,1/13/2023,Tablet,Tech,Morocco,Casablanca,171.86,414.72,366.4,0.15,41.95,Cash,Online,M. Lopez,MAD
11611,2,1687.296,269.466,2377,Fatima Smith,4/7/2025,Mouse,Gadgets,USA,New York,285.07,1054.56,555.18,0.2,22.4,Credit Card,Online,M. Lopez,EUR
11612,1,33.669,-10.261,1592,John Khan,12/22/2023,Mouse,Tech,Morocco,Casablanca,2.76,37.41,25.96,0.1,15.21,Crypto,Partner,A. Johnson,USD
11613,1,914.532,-33.998,1702,Ali Dubois,9/4/2024,Mouse,Tech,USA,New York,0,1075.92,928.63,0.15,19.9,Cash,Retail,M. Lopez,MAD
11614,2,995.904,-15.426,2988,Ahmed Lopez,3/17/2024,Phone,Tech,UAE,Dubai,114.38,553.28,446.26,0.1,4.43,Credit Card,Retail,Unknown,USD
11615,3,243,10.89,2536,John Rossi,5/16/2024,Laptop,Tech,Germany,Berlin,42.41,81,56.06,0,21.52,PayPal,Partner,Unknown,USD
11616,2,2841.621,1825.961,2100,John Garcia,8/5/2023,Tablet,Electronic,USA,New York,0,1495.59,490,0.05,35.66,Cash,Direct,Unknown,EUR
11617,6,896.454,27.624,2290,Leo Silva,11/29/2023,Smartphone,Electronic,UAE,Dubai,133.24,166.01,117.79,0.1,28.85,Credit Card,Direct,M. Lopez,USD
11618,6,3755.538,-679.782,1219,Ali Benali,2/10/2024,Mouse,Gadgets,USA,New York,494.33,736.38,654.74,0.15,12.55,Credit Card,Online,M. Lopez,USD
11619,7,8622.369,-83.491,2785,Ali Dubois,4/13/2025,Headphone,Electronic,Morocco,Casablanca,907.05,1368.63,1109.02,0.1,35.67,Cash,Retail,Unknown,USD
11620,1,1091.112,265.562,2931,Nora Ibrahim,8/16/2024,Keyboard,Electronic,USA,New York,105.21,1363.89,706.28,0.2,14.06,Bank Transfer,Online,K. Haddad,USD
11621,5,1374.075,305.365,2991,Ahmed Rossi,4/18/2023,Laptop,Tech,France,Paris,156.74,305.35,181.59,0.1,4.02,Credit Card,Online,S. Rossi,EUR
11622,1,302.4,61.23,1335,John Garcia,12/24/2023,Laptop,Electronic,USA,New York,26.63,302.4,204.55,0,9.99,Cash,Partner,L. Martin,USD
11623,7,757.75,17.52,2684,John Haddad,5/26/2023,Monitor,Electronic,UAE,Dubai,93.74,108.25,87.27,0,35.6,Credit Card,Direct,Unknown,USD
11624,2,978.534,276.424,2902,Mariam Rossi,3/3/2025,Tablet,Tech,Spain,Madrid,73.35,543.63,308.13,0.1,12.5,Crypto,Online,L. Martin,USD
11625,6,6698.469,1928.419,2629,Sofia Chen,7/22/2024,Keyboard,Tech,Morocco,Casablanca,903.27,1175.17,638.59,0.05,35.24,Crypto,Retail,A. Johnson,USD
11626,1,630.059,144.089,1286,Sara Ibrahim,3/7/2023,Smartphone,Electronic,USA,New York,32.26,663.22,427.14,0.05,26.57,PayPal,Retail,A. Johnson,USD
11627,1,1040.06,409.19,2666,Ali Ibrahim,4/16/2025,Headphone,Electronic,Spain,Madrid,119.95,1040.06,471.61,0,39.31,Credit Card,Direct,S. Rossi,USD
11628,2,2085.678,573.138,1487,Fatima Dubois,6/10/2023,Smartphone,Tech,UAE,Dubai,403.89,1158.71,554.27,0.1,0.11,Crypto,Retail,S. Rossi,USD
11629,6,3484.065,597.955,2659,Noah Ibrahim,4/2/2023,Monitor,Electronic,France,Paris,488.58,683.15,391.5,0.15,48.53,PayPal,Retail,M. Lopez,USD
11630,6,4129.812,652.412,1098,Noah Garcia,6/9/2024,Phone,Tech,UAE,Dubai,572.91,764.78,483.64,0.1,2.65,Cash,Partner,S. Rossi,MAD
11631,4,4898.96,141.46,2545,Youssef Silva,5/29/2025,Laptop,Tech,USA,New York,873.3,1224.74,965.62,0,21.72,Bank Transfer,Online,Unknown,USD
11632,3,3221.52,542.65,1699,Leo Haddad,11/14/2024,Keyboard,Tech,USA,New York,632.52,1342.3,667.23,0.2,44.66,Crypto,Online,Unknown,MAD
11633,5,3023.08,-453.41,2011,John Smith,8/14/2023,Mouse,Gadgets,Morocco,Casablanca,398.46,755.77,608.15,0.2,37.28,Bank Transfer,Direct,Unknown,USD
11634,1,611.94,98.1,1696,John Chen,5/18/2024,Phone,Gadgets,France,Paris,119.57,611.94,374.3,0,19.97,Crypto,Online,A. Johnson,USD
11635,1,1241.0085,365.5385,1465,John Dubois,2/9/2023,Keyboard,Gadgets,UAE,Dubai,171.99,1460.01,695.78,0.15,7.7,Bank Transfer,Direct,M. Lopez,USD
11636,7,5971.63,147,1279,Sara Rossi,1/9/2025,Keyboard,Electronic,USA,New York,557.15,853.09,746.6,0,41.28,Crypto,Partner,M. Lopez,MAD
11637,2,997.101,279.731,2954,Sara Ibrahim,12/25/2023,Keyboard,Tech,USA,New York,133.51,586.53,280.73,0.15,22.4,Crypto,Online,K. Haddad,USD
11638,6,3504.288,-483.042,2061,Sara Rossi,1/2/2025,Headphone,Electronic,USA,New York,585.71,730.06,564.24,0.2,16.18,PayPal,Retail,K. Haddad,MAD
11639,3,3247.2975,731.3175,2708,Noah Rahmani,12/2/2023,Tablet,Tech,France,Paris,236.77,1273.45,749.04,0.15,32.09,Credit Card,Online,Unknown,USD
11640,3,4009.959,740.289,1938,Ali Lopez,3/14/2025,Monitor,Tech,France,Paris,0,1485.17,1084.15,0.1,17.22,PayPal,Direct,S. Rossi,USD
11641,2,2173.885,110.935,2885,Nora Rahmani,3/5/2025,Tablet,Gadgets,France,Paris,158.92,1144.15,945.63,0.05,12.77,Cash,Online,Unknown,USD
11642,1,1022.08,304.54,2547,John Khan,3/28/2023,Mouse,Electronic,Morocco,Casablanca,51.26,1022.08,652.08,0,14.2,Credit Card,Partner,M. Lopez,MAD
11643,7,9019.3285,510.9885,1821,John Ibrahim,2/17/2024,Tablet,Tech,France,Paris,815.59,1356.29,1094.81,0.05,29.08,PayPal,Online,Unknown,USD
11644,5,3182.04,-45.51,2190,Noah Khan,6/17/2023,Laptop,Tech,USA,New York,624.01,795.51,519.09,0.2,8.09,PayPal,Online,Unknown,EUR
11645,7,8910.531,2875.001,1561,Maria Haddad,5/24/2024,Tablet,Gadgets,Germany,Berlin,1145.94,1414.37,692.42,0.1,42.65,PayPal,Retail,A. Johnson,USD
11646,1,194.103,-30.297,2397,Leo Haddad,6/5/2023,Tablet,Tech,Morocco,Casablanca,36.21,215.67,163.25,0.1,24.94,Crypto,Partner,M. Lopez,MAD
11647,4,3543.584,-312.196,1068,Fatima Silva,8/28/2024,Mouse,Tech,UAE,Dubai,397.61,1107.37,856.96,0.2,30.33,Bank Transfer,Online,Unknown,USD
11648,2,2011.44,-216.43,2321,Nora Lopez,2/20/2023,Headphone,Tech,UAE,Dubai,197.68,1257.15,1014.87,0.2,0.45,Bank Transfer,Retail,S. Rossi,EUR
11649,4,3269.556,250.406,1255,Luis Dubois,9/1/2024,Laptop,Electronic,Spain,Madrid,245.16,908.21,686.12,0.1,29.51,Crypto,Retail,Unknown,USD
11650,7,452.97,212.03,2512,Luis Silva,2/11/2024,Laptop,Gadgets,Morocco,Casablanca,27.13,71.9,30.1,0.1,3.11,Bank Transfer,Direct,M. Lopez,USD
11651,1,527.168,-8.812,1183,Nora Kowalski,11/7/2023,Keyboard,Tech,Spain,Madrid,82.74,658.96,412.84,0.2,40.4,Credit Card,Online,Unknown,EUR
11652,1,503.93,101.11,2975,Emma Benali,1/9/2023,Keyboard,Electronic,Morocco,Casablanca,62.55,503.93,313.06,0,27.21,Cash,Direct,A. Johnson,MAD
11653,4,1264.968,-208.352,2226,Ahmed Smith,3/26/2023,Phone,Tech,France,Paris,229,351.38,305.92,0.1,20.64,Cash,Retail,Unknown,EUR
11654,2,2339.712,268.332,2748,Emma Dubois,2/7/2023,Tablet,Electronic,Spain,Madrid,430.08,1299.84,809.45,0.1,22.4,PayPal,Online,M. Lopez,USD
11655,5,4129.8875,274.4175,2135,Nora Kowalski,1/11/2025,Headphone,Electronic,Spain,Madrid,240.03,869.45,718.81,0.05,21.39,Cash,Partner,S. Rossi,USD
11656,1,19.76,-8.71,2675,Lucas Garcia,7/22/2023,Keyboard,Tech,Morocco,Casablanca,3.42,24.7,21.73,0.2,3.32,Bank Transfer,Retail,Unknown,EUR
11657,1,1040.013,-122.497,1916,Youssef Smith,1/23/2023,Mouse,Gadgets,Morocco,Casablanca,154.77,1155.57,985.34,0.1,22.4,Cash,Retail,S. Rossi,USD
11658,1,389.997,90.567,2622,Emma Garcia,8/7/2023,Mouse,Electronic,UAE,Dubai,46.88,458.82,220.07,0.15,32.48,Bank Transfer,Online,K. Haddad,USD
11659,4,2943.632,1369.042,2246,John Chen,5/13/2025,Phone,Electronic,Morocco,Casablanca,156.02,774.64,350.46,0.05,16.73,Cash,Direct,A. Johnson,EUR
11660,3,724.248,-86.192,2011,Lucas Khan,1/28/2024,Monitor,Tech,Morocco,Casablanca,0,301.77,262.68,0.2,22.4,Credit Card,Direct,Unknown,EUR
11661,7,4405.1595,-71.9905,2274,Mariam Garcia,10/21/2023,Monitor,Electronic,France,Paris,447.18,662.43,572.51,0.05,22.4,Credit Card,Direct,Unknown,EUR
11662,2,979.758,-163.702,1045,Fatima Benali,8/24/2023,Headphone,Tech,USA,New York,192.5,544.31,464.28,0.1,22.4,Credit Card,Direct,Unknown,EUR
11663,6,7434.66,2530.71,2075,Fatima Rahmani,2/14/2023,Mouse,Electronic,USA,New York,382.73,1239.11,749.56,0,23.86,Credit Card,Retail,L. Martin,USD
11664,4,445.502,-102.198,2501,Lucas Smith,9/19/2023,Tablet,Gadgets,Germany,Berlin,80.94,131.03,111.09,0.15,22.4,PayPal,Retail,A. Johnson,MAD
11665,4,3785,1003.68,2036,John Rossi,3/18/2024,Laptop,Tech,France,Paris,470.6,946.25,572.08,0,22.4,Crypto,Direct,Unknown,MAD
11666,6,4734.762,934.692,1839,Sara Garcia,5/4/2024,Mouse,Gadgets,Spain,Madrid,277.01,830.66,585.44,0.05,10.42,PayPal,Partner,L. Martin,USD
11667,6,2944.62,868,2374,Lucas Haddad,11/30/2023,Tablet,Tech,Morocco,Casablanca,331.57,516.6,290.64,0.05,1.21,Credit Card,Direct,L. Martin,USD
11668,6,7051.104,1295.264,2636,Maria Haddad,2/6/2023,Mouse,Tech,USA,New York,500.7,1305.76,872.61,0.1,19.48,Bank Transfer,Retail,S. Rossi,USD
11669,4,2066.758,673.278,1344,Leo Smith,2/23/2024,Phone,Electronic,France,Paris,145.04,607.87,307.64,0.15,17.88,Bank Transfer,Partner,M. Lopez,USD
11670,7,1085.756,-44.124,2529,Maria Garcia,2/23/2025,Mouse,Tech,USA,New York,211.01,182.48,125.28,0.15,41.91,PayPal,Retail,K. Haddad,EUR
11671,6,490.848,6.178,2281,Nora Dubois,6/14/2025,Headphone,Tech,USA,New York,46.95,102.26,65.89,0.2,42.38,Bank Transfer,Direct,L. Martin,USD
11672,1,677.04,18.13,2066,Fatima Smith,11/17/2023,Laptop,Tech,France,Paris,111.5,677.04,526.43,0,20.98,Crypto,Retail,Unknown,USD
11673,1,614.7965,-97.3835,1789,Sara Ibrahim,7/6/2024,Keyboard,Electronic,Morocco,Casablanca,57.56,723.29,631.11,0.15,23.51,PayPal,Online,A. Johnson,MAD
11674,1,1414.5785,120.8085,2609,Maria Silva,1/20/2025,Tablet,Electronic,Morocco,Casablanca,147.6,1489.03,1101.43,0.05,44.74,Credit Card,Direct,A. Johnson,USD
11675,4,1992.06,-338.27,1023,Leo Rossi,1/26/2023,Headphone,Tech,Germany,Berlin,261.24,585.9,508.14,0.15,36.53,Cash,Online,K. Haddad,EUR
11676,6,3438.48,1158.79,2647,Noah Dubois,12/17/2024,Mouse,Tech,USA,New York,436.24,716.35,303.72,0.2,21.13,Crypto,Online,A. Johnson,USD
11677,7,175.07,41.57,2990,Leo Ibrahim,8/28/2023,Headphone,Tech,France,Paris,19.61,25.01,13.07,0,22.4,Cash,Partner,K. Haddad,MAD
11678,1,287.4955,71.2255,1774,Ali Kowalski,4/2/2023,Headphone,Gadgets,USA,New York,23.98,338.23,169.89,0.15,22.4,Cash,Retail,L. Martin,USD
11679,3,3191.46,835.48,1908,Sara Benali,5/20/2025,Keyboard,Electronic,Morocco,Casablanca,166.69,1063.82,727.38,0,7.15,Crypto,Retail,A. Johnson,USD
11680,1,670.38,161.33,2751,Sara Benali,9/13/2023,Laptop,Tech,UAE,Dubai,118.66,670.38,367.99,0,22.4,Crypto,Direct,Unknown,USD
11681,4,4155.718,1864.688,2327,Sofia Silva,9/6/2024,Mouse,Tech,France,Paris,347.82,1093.61,474.82,0.05,43.93,Credit Card,Direct,L. Martin,USD
11682,4,272.16,40.43,1035,Mariam Haddad,6/27/2023,Phone,Tech,UAE,Dubai,19.04,68.04,52.55,0,2.49,Crypto,Retail,K. Haddad,USD
